dst,src,Protocol,pktcount,pktcount,label
11.0,6.0,2,20323,20323,0
11.0,6.0,2,49144,49144,0
11.0,0.0,2,49144,49144,0
11.0,0.0,2,49144,49144,0
11.0,0.0,2,33256,33256,0
0.0,12.0,2,33256,33256,0
0.0,12.0,2,33256,33256,0
0.0,12.0,2,5894,5894,0
11.0,10.0,2,5894,5894,0
11.0,10.0,2,5894,5894,0
11.0,10.0,2,4498,4498,0
10.0,12.0,2,4498,4498,0
10.0,12.0,2,4498,4498,0
10.0,12.0,2,28063,28063,0
11.0,6.0,2,28063,28063,0
11.0,6.0,2,28063,28063,0
11.0,6.0,2,28063,28063,0
6.0,12.0,2,20323,20323,0
6.0,12.0,2,20323,20323,0
6.0,12.0,2,20323,20323,0
11.0,6.0,2,20323,20323,0
11.0,6.0,2,41336,41336,0
11.0,6.0,2,41336,41336,0
11.0,2.0,2,41336,41336,0
11.0,2.0,2,41336,41336,0
11.0,2.0,2,30188,30188,0
11.0,2.0,2,30188,30188,0
2.0,12.0,2,30188,30188,0
2.0,12.0,2,30188,30188,0
2.0,12.0,2,62416,62416,0
2.0,12.0,2,62416,62416,0
11.0,5.0,2,62416,62416,0
11.0,5.0,2,43121,43121,0
11.0,5.0,2,43121,43121,0
11.0,5.0,2,43121,43121,0
5.0,12.0,2,19171,19171,0
5.0,12.0,2,19171,19171,0
5.0,12.0,2,19171,19171,0
5.0,12.0,2,14395,14395,0
6.0,12.0,2,14395,14395,0
6.0,12.0,2,14395,14395,0
6.0,12.0,2,41336,41336,0
6.0,12.0,2,41336,41336,0
11.0,6.0,2,41336,41336,0
11.0,6.0,2,41336,41336,0
11.0,6.0,2,30188,30188,0
11.0,6.0,2,30188,30188,0
11.0,0.0,2,30188,30188,0
11.0,0.0,2,30188,30188,0
11.0,0.0,2,41336,41336,0
11.0,0.0,2,41336,41336,0
0.0,12.0,2,41336,41336,0
0.0,12.0,2,41336,41336,0
0.0,12.0,2,30188,30188,0
0.0,12.0,2,30188,30188,0
11.0,2.0,2,30188,30188,0
11.0,2.0,2,30188,30188,0
11.0,2.0,2,62416,62416,0
11.0,2.0,2,62416,62416,0
2.0,12.0,2,62416,62416,0
2.0,12.0,2,62416,62416,0
2.0,12.0,2,43121,43121,0
2.0,12.0,2,43121,43121,0
11.0,10.0,2,43121,43121,0
11.0,10.0,2,43121,43121,0
11.0,10.0,2,41336,41336,0
11.0,10.0,2,41336,41336,0
10.0,12.0,2,41336,41336,0
10.0,12.0,2,41336,41336,0
10.0,12.0,2,30188,30188,0
10.0,12.0,2,30188,30188,0
11.0,5.0,2,30188,30188,0
11.0,5.0,2,30188,30188,0
11.0,5.0,2,19171,19171,0
11.0,5.0,2,19171,19171,0
5.0,12.0,2,19171,19171,0
5.0,12.0,2,19171,19171,0
5.0,12.0,2,14395,14395,0
5.0,12.0,2,14395,14395,0
11.0,6.0,2,14395,14395,0
11.0,6.0,2,14395,14395,0
11.0,6.0,2,41336,41336,0
11.0,6.0,2,41336,41336,0
6.0,12.0,2,41336,41336,0
6.0,12.0,2,41336,41336,0
6.0,12.0,2,30188,30188,0
6.0,12.0,2,30188,30188,0
5.0,12.0,2,30188,30188,0
5.0,12.0,2,30188,30188,0
5.0,12.0,2,54796,54796,0
5.0,12.0,2,54796,54796,0
11.0,5.0,2,54796,54796,0
11.0,5.0,2,54796,54796,0
11.0,5.0,2,39829,39829,0
11.0,5.0,2,39829,39829,0
6.0,12.0,2,39829,39829,0
6.0,12.0,2,39829,39829,0
6.0,12.0,2,12809,12809,1
6.0,12.0,2,12809,12809,1
11.0,6.0,2,12809,12809,1
11.0,6.0,2,12809,12809,1
11.0,6.0,2,6224,6224,1
11.0,6.0,2,6224,6224,1
11.0,0.0,2,6224,6224,1
11.0,0.0,2,6224,6224,1
11.0,0.0,2,54796,54796,0
11.0,0.0,2,54796,54796,0
0.0,12.0,2,54796,54796,0
0.0,12.0,2,54796,54796,0
0.0,12.0,2,39829,39829,0
0.0,12.0,2,39829,39829,0
11.0,2.0,2,39829,39829,0
11.0,2.0,2,39829,39829,0
11.0,2.0,2,12779,12779,1
11.0,2.0,2,12779,12779,1
2.0,12.0,2,12779,12779,1
2.0,12.0,2,12779,12779,1
2.0,12.0,2,6208,6208,1
2.0,12.0,2,6208,6208,1
11.0,10.0,2,6208,6208,1
11.0,10.0,2,6208,6208,1
11.0,10.0,2,75924,75924,0
11.0,10.0,2,75924,75924,0
10.0,12.0,2,75924,75924,0
10.0,12.0,2,75924,75924,0
10.0,12.0,2,52828,52828,0
10.0,12.0,2,52828,52828,0
11.0,5.0,2,52828,52828,0
11.0,5.0,2,52828,52828,0
11.0,5.0,2,54796,54796,0
11.0,5.0,2,54796,54796,0
5.0,12.0,2,54796,54796,0
5.0,12.0,2,54796,54796,0
5.0,12.0,2,39829,39829,0
5.0,12.0,2,39829,39829,0
11.0,6.0,2,39829,39829,0
11.0,6.0,2,39829,39829,0
11.0,6.0,2,32632,32632,0
11.0,6.0,2,32632,32632,0
6.0,12.0,2,32632,32632,0
6.0,12.0,2,32632,32632,0
6.0,12.0,2,24054,24054,0
6.0,12.0,2,24054,24054,0
6.0,12.0,2,24054,24054,0
6.0,12.0,2,24054,24054,0
6.0,12.0,2,12721,12721,1
11.0,6.0,2,12721,12721,1
11.0,6.0,2,12721,12721,1
11.0,6.0,2,12721,12721,1
5.0,12.0,2,6309,6309,1
5.0,12.0,2,6309,6309,1
5.0,12.0,2,6309,6309,1
5.0,12.0,2,6309,6309,1
11.0,5.0,2,75924,75924,0
11.0,5.0,2,75924,75924,0
11.0,5.0,2,75924,75924,0
11.0,5.0,2,52828,52828,0
6.0,12.0,2,52828,52828,0
6.0,12.0,2,52828,52828,0
6.0,12.0,2,32632,32632,0
6.0,12.0,2,32632,32632,0
11.0,6.0,2,32632,32632,0
11.0,6.0,2,24054,24054,0
11.0,6.0,2,24054,24054,0
11.0,6.0,2,24054,24054,0
11.0,0.0,2,6136,6136,1
11.0,0.0,2,6136,6136,1
11.0,0.0,2,6136,6136,1
0.0,12.0,2,6136,6136,1
0.0,12.0,2,4569,4569,1
0.0,12.0,2,4569,4569,1
11.0,10.0,2,4569,4569,1
11.0,10.0,2,4569,4569,1
11.0,10.0,2,54796,54796,0
10.0,12.0,2,54796,54796,0
10.0,12.0,2,54796,54796,0
10.0,12.0,2,54796,54796,0
11.0,6.0,2,39829,39829,0
11.0,6.0,2,39829,39829,0
11.0,6.0,2,39829,39829,0
11.0,2.0,2,39829,39829,0
11.0,2.0,2,12823,12823,1
11.0,2.0,2,12823,12823,1
11.0,2.0,2,12823,12823,1
2.0,12.0,2,12823,12823,1
2.0,12.0,2,6195,6195,1
2.0,12.0,2,6195,6195,1
2.0,12.0,2,6195,6195,1
11.0,5.0,2,6195,6195,1
11.0,5.0,2,54796,54796,0
11.0,5.0,2,54796,54796,0
11.0,5.0,2,54796,54796,0
5.0,12.0,2,54796,54796,0
5.0,12.0,2,39829,39829,0
5.0,12.0,2,39829,39829,0
5.0,12.0,2,39829,39829,0
6.0,12.0,2,39829,39829,0
6.0,12.0,2,12818,12818,1
6.0,12.0,2,12818,12818,1
6.0,12.0,2,12818,12818,1
11.0,6.0,2,12818,12818,1
11.0,6.0,2,6191,6191,1
11.0,6.0,2,6191,6191,1
11.0,6.0,2,6191,6191,1
11.0,2.0,2,6191,6191,1
11.0,2.0,2,89371,89371,0
11.0,2.0,2,89371,89371,0
11.0,2.0,2,89371,89371,0
2.0,12.0,2,62673,62673,0
2.0,12.0,2,62673,62673,0
2.0,12.0,2,62673,62673,0
2.0,12.0,2,46101,46101,0
11.0,5.0,2,46101,46101,0
11.0,5.0,2,46101,46101,0
11.0,5.0,2,33928,33928,0
11.0,5.0,2,33928,33928,0
5.0,12.0,2,33928,33928,0
5.0,12.0,2,845,845,1
5.0,12.0,2,845,845,1
5.0,12.0,2,845,845,1
6.0,12.0,2,68261,68261,0
6.0,12.0,2,68261,68261,0
6.0,12.0,2,68261,68261,0
6.0,12.0,2,68261,68261,0
11.0,6.0,2,49687,49687,0
11.0,6.0,2,49687,49687,0
11.0,6.0,2,49687,49687,0
11.0,6.0,2,49687,49687,0
11.0,2.0,2,31044,31044,1
11.0,2.0,2,31044,31044,1
11.0,2.0,2,31044,31044,1
11.0,2.0,2,31044,31044,1
2.0,12.0,2,15340,15340,0
2.0,12.0,2,15340,15340,0
2.0,12.0,2,15340,15340,0
2.0,12.0,2,15340,15340,0
11.0,5.0,2,758,758,1
11.0,5.0,2,758,758,1
11.0,5.0,2,758,758,1
11.0,5.0,2,758,758,1
5.0,12.0,2,68261,68261,0
5.0,12.0,2,68261,68261,0
5.0,12.0,2,68261,68261,0
5.0,12.0,2,68261,68261,0
6.0,12.0,2,49687,49687,0
6.0,12.0,2,49687,49687,0
6.0,12.0,2,49687,49687,0
6.0,12.0,2,49687,49687,0
11.0,6.0,2,31073,31073,1
11.0,6.0,2,31073,31073,1
11.0,6.0,2,31073,31073,1
11.0,6.0,2,31073,31073,1
11.0,2.0,2,15356,15356,0
11.0,2.0,2,15356,15356,0
11.0,2.0,2,15356,15356,0
11.0,2.0,2,15356,15356,0
2.0,12.0,2,669,669,1
2.0,12.0,2,669,669,1
2.0,12.0,2,669,669,1
2.0,12.0,2,669,669,1
11.0,5.0,2,89371,89371,0
11.0,5.0,2,89371,89371,0
11.0,5.0,2,89371,89371,0
11.0,5.0,2,89371,89371,0
5.0,12.0,2,62673,62673,0
5.0,12.0,2,62673,62673,0
5.0,12.0,2,62673,62673,0
5.0,12.0,2,62673,62673,0
6.0,12.0,2,68261,68261,0
6.0,12.0,2,68261,68261,0
6.0,12.0,2,68261,68261,0
6.0,12.0,2,68261,68261,0
11.0,6.0,2,49687,49687,0
11.0,6.0,2,49687,49687,0
11.0,6.0,2,49687,49687,0
11.0,6.0,2,49687,49687,0
11.0,2.0,2,46101,46101,0
11.0,2.0,2,46101,46101,0
11.0,2.0,2,46101,46101,0
11.0,2.0,2,46101,46101,0
2.0,12.0,2,33928,33928,0
2.0,12.0,2,33928,33928,0
2.0,12.0,2,33928,33928,0
2.0,12.0,2,33928,33928,0
11.0,5.0,2,30985,30985,1
11.0,5.0,2,30985,30985,1
11.0,5.0,2,30985,30985,1
11.0,5.0,2,30985,30985,1
5.0,12.0,2,15441,15441,0
5.0,12.0,2,15441,15441,0
5.0,12.0,2,15441,15441,0
5.0,12.0,2,15441,15441,0
6.0,12.0,2,842,842,1
6.0,12.0,2,842,842,1
6.0,12.0,2,842,842,1
6.0,12.0,2,842,842,1
11.0,6.0,2,821,821,1
11.0,6.0,2,821,821,1
11.0,6.0,2,821,821,1
11.0,6.0,2,821,821,1
11.0,0.0,2,68261,68261,0
11.0,0.0,2,68261,68261,0
11.0,0.0,2,68261,68261,0
0.0,12.0,2,68261,68261,0
0.0,12.0,2,49687,49687,0
0.0,12.0,2,49687,49687,0
11.0,10.0,2,49687,49687,0
11.0,10.0,2,49687,49687,0
11.0,10.0,2,31082,31082,1
10.0,12.0,2,31082,31082,1
10.0,12.0,2,31082,31082,1
10.0,12.0,2,31082,31082,1
11.0,6.0,2,15323,15323,0
11.0,6.0,2,15323,15323,0
11.0,6.0,2,15323,15323,0
11.0,2.0,2,15323,15323,0
11.0,2.0,2,589,589,1
11.0,2.0,2,589,589,1
11.0,2.0,2,589,589,1
2.0,12.0,2,589,589,1
2.0,12.0,2,15297,15297,0
2.0,12.0,2,15297,15297,0
2.0,12.0,2,15297,15297,0
11.0,5.0,2,15297,15297,0
11.0,5.0,2,13730,13730,0
11.0,5.0,2,13730,13730,0
11.0,5.0,2,13730,13730,0
5.0,12.0,2,13730,13730,0
5.0,12.0,2,463,463,1
5.0,12.0,2,463,463,1
5.0,12.0,2,463,463,1
6.0,12.0,2,463,463,1
6.0,12.0,2,250,250,1
6.0,12.0,2,250,250,1
6.0,12.0,2,250,250,1
11.0,6.0,2,81351,81351,0
11.0,6.0,2,81351,81351,0
11.0,6.0,2,81351,81351,0
11.0,6.0,2,81351,81351,0
11.0,2.0,2,58956,58956,0
11.0,2.0,2,58956,58956,0
11.0,2.0,2,58956,58956,0
11.0,2.0,2,58956,58956,0
2.0,12.0,2,47771,47771,1
2.0,12.0,2,47771,47771,1
2.0,12.0,2,47771,47771,1
2.0,12.0,2,47771,47771,1
11.0,5.0,2,23704,23704,1
11.0,5.0,2,23704,23704,1
11.0,5.0,2,23704,23704,1
11.0,5.0,2,23704,23704,1
5.0,12.0,2,9106,9106,1
5.0,12.0,2,9106,9106,1
5.0,12.0,2,9106,9106,1
5.0,12.0,2,9106,9106,1
6.0,12.0,2,7799,7799,1
6.0,12.0,2,7799,7799,1
6.0,12.0,2,7799,7799,1
6.0,12.0,2,7799,7799,1
11.0,6.0,2,102419,102419,0
11.0,6.0,2,102419,102419,0
11.0,6.0,2,102419,102419,0
11.0,6.0,2,71878,71878,0
5.0,12.0,2,71878,71878,0
5.0,12.0,2,71878,71878,0
5.0,12.0,2,59168,59168,0
5.0,12.0,2,59168,59168,0
11.0,5.0,2,59168,59168,0
11.0,5.0,2,43170,43170,0
11.0,5.0,2,43170,43170,0
11.0,5.0,2,43170,43170,0
6.0,12.0,2,9173,9173,1
6.0,12.0,2,9173,9173,1
6.0,12.0,2,9173,9173,1
6.0,12.0,2,8914,8914,1
11.0,6.0,2,8914,8914,1
11.0,6.0,2,8914,8914,1
11.0,6.0,2,6664,6664,1
11.0,6.0,2,6664,6664,1
6.0,12.0,2,6664,6664,1
6.0,12.0,2,47815,47815,1
6.0,12.0,2,47815,47815,1
11.0,6.0,2,47815,47815,1
11.0,6.0,2,47815,47815,1
11.0,6.0,2,23691,23691,1
11.0,0.0,2,23691,23691,1
11.0,0.0,2,23691,23691,1
11.0,0.0,2,23691,23691,1
11.0,0.0,2,8973,8973,1
0.0,12.0,2,8973,8973,1
0.0,12.0,2,8973,8973,1
0.0,12.0,2,8973,8973,1
0.0,12.0,2,7872,7872,1
11.0,2.0,2,7872,7872,1
11.0,2.0,2,7872,7872,1
11.0,2.0,2,7872,7872,1
11.0,2.0,2,23632,23632,1
2.0,12.0,2,23632,23632,1
2.0,12.0,2,23632,23632,1
2.0,12.0,2,23632,23632,1
2.0,12.0,2,22065,22065,1
11.0,10.0,2,22065,22065,1
11.0,10.0,2,22065,22065,1
11.0,10.0,2,22065,22065,1
11.0,10.0,2,8915,8915,1
10.0,12.0,2,8915,8915,1
10.0,12.0,2,8915,8915,1
10.0,12.0,2,8915,8915,1
10.0,12.0,2,7848,7848,1
11.0,5.0,2,7848,7848,1
11.0,5.0,2,7848,7848,1
11.0,5.0,2,7848,7848,1
11.0,5.0,2,81351,81351,0
5.0,12.0,2,81351,81351,0
5.0,12.0,2,81351,81351,0
5.0,12.0,2,81351,81351,0
5.0,12.0,2,58956,58956,0
11.0,6.0,2,58956,58956,0
11.0,6.0,2,58956,58956,0
11.0,6.0,2,58956,58956,0
11.0,6.0,2,47810,47810,1
6.0,12.0,2,47810,47810,1
6.0,12.0,2,47810,47810,1
6.0,12.0,2,47810,47810,1
6.0,12.0,2,23687,23687,1
11.0,2.0,2,23687,23687,1
11.0,2.0,2,23687,23687,1
11.0,2.0,2,23687,23687,1
11.0,2.0,2,8937,8937,1
2.0,12.0,2,8937,8937,1
2.0,12.0,2,8937,8937,1
2.0,12.0,2,8937,8937,1
2.0,12.0,2,7857,7857,1
11.0,5.0,2,7857,7857,1
11.0,5.0,2,7857,7857,1
11.0,5.0,2,7857,7857,1
11.0,5.0,2,94683,94683,0
5.0,12.0,2,94683,94683,0
5.0,12.0,2,94683,94683,0
5.0,12.0,2,94683,94683,0
5.0,12.0,2,68563,68563,0
6.0,12.0,2,68563,68563,0
6.0,12.0,2,68563,68563,0
6.0,12.0,2,68563,68563,0
6.0,12.0,2,65340,65340,1
11.0,6.0,2,65340,65340,1
11.0,6.0,2,65340,65340,1
11.0,6.0,2,65340,65340,1
11.0,6.0,2,32490,32490,1
11.0,10.0,2,32490,32490,1
11.0,10.0,2,32490,32490,1
11.0,10.0,2,32490,32490,1
10.0,12.0,2,17766,17766,1
10.0,12.0,2,17766,17766,1
10.0,12.0,2,17766,17766,1
11.0,6.0,2,17766,17766,1
11.0,6.0,2,16568,16568,1
11.0,6.0,2,16568,16568,1
11.0,2.0,2,16568,16568,1
11.0,2.0,2,16568,16568,1
11.0,2.0,2,94683,94683,0
11.0,2.0,2,94683,94683,0
2.0,12.0,2,94683,94683,0
2.0,12.0,2,94683,94683,0
2.0,12.0,2,68563,68563,0
2.0,12.0,2,68563,68563,0
11.0,5.0,2,68563,68563,0
11.0,5.0,2,68563,68563,0
11.0,5.0,2,65311,65311,1
11.0,5.0,2,65311,65311,1
5.0,12.0,2,65311,65311,1
5.0,12.0,2,65311,65311,1
5.0,12.0,2,32474,32474,1
5.0,12.0,2,32474,32474,1
6.0,12.0,2,32474,32474,1
6.0,12.0,2,32474,32474,1
6.0,12.0,2,17855,17855,1
6.0,12.0,2,17855,17855,1
11.0,6.0,2,17855,17855,1
11.0,6.0,2,17855,17855,1
11.0,6.0,2,16547,16547,1
11.0,6.0,2,16547,16547,1
11.0,10.0,2,16547,16547,1
11.0,10.0,2,16547,16547,1
11.0,10.0,2,94683,94683,0
11.0,10.0,2,94683,94683,0
10.0,12.0,2,94683,94683,0
10.0,12.0,2,94683,94683,0
10.0,12.0,2,68563,68563,0
10.0,12.0,2,68563,68563,0
11.0,5.0,2,68563,68563,0
11.0,5.0,2,68563,68563,0
11.0,5.0,2,65354,65354,1
11.0,5.0,2,65354,65354,1
5.0,12.0,2,65354,65354,1
5.0,12.0,2,65354,65354,1
5.0,12.0,2,32460,32460,1
5.0,12.0,2,32460,32460,1
11.0,6.0,2,32460,32460,1
11.0,6.0,2,32460,32460,1
11.0,6.0,2,17722,17722,1
11.0,6.0,2,17722,17722,1
6.0,12.0,2,17722,17722,1
6.0,12.0,2,17722,17722,1
6.0,12.0,2,16621,16621,1
6.0,12.0,2,16621,16621,1
11.0,2.0,2,16621,16621,1
11.0,2.0,2,16621,16621,1
11.0,2.0,2,115809,115809,0
11.0,2.0,2,115809,115809,0
2.0,12.0,2,115809,115809,0
2.0,12.0,2,81520,81520,0
2.0,12.0,2,81520,81520,0
2.0,12.0,2,81520,81520,0
11.0,5.0,2,72543,72543,0
11.0,5.0,2,72543,72543,0
11.0,5.0,2,72543,72543,0
11.0,5.0,2,52787,52787,0
5.0,12.0,2,52787,52787,0
5.0,12.0,2,52787,52787,0
5.0,12.0,2,17922,17922,1
5.0,12.0,2,17922,17922,1
6.0,12.0,2,17922,17922,1
6.0,12.0,2,17662,17662,1
6.0,12.0,2,17662,17662,1
6.0,12.0,2,17662,17662,1
11.0,6.0,2,15412,15412,1
11.0,6.0,2,15412,15412,1
11.0,6.0,2,15412,15412,1
11.0,6.0,2,94683,94683,0
11.0,5.0,2,94683,94683,0
11.0,5.0,2,94683,94683,0
11.0,5.0,2,94683,94683,0
11.0,5.0,2,68563,68563,0
5.0,12.0,2,68563,68563,0
5.0,12.0,2,68563,68563,0
5.0,12.0,2,68563,68563,0
5.0,12.0,2,65349,65349,1
6.0,12.0,2,65349,65349,1
6.0,12.0,2,65349,65349,1
6.0,12.0,2,65349,65349,1
6.0,12.0,2,32457,32457,1
11.0,6.0,2,32457,32457,1
11.0,6.0,2,32457,32457,1
11.0,6.0,2,32457,32457,1
11.0,6.0,2,17686,17686,1
11.0,5.0,2,17686,17686,1
11.0,5.0,2,17686,17686,1
11.0,5.0,2,17686,17686,1
11.0,5.0,2,16605,16605,1
5.0,12.0,2,16605,16605,1
5.0,12.0,2,16605,16605,1
5.0,12.0,2,16605,16605,1
5.0,12.0,2,115809,115809,0
6.0,12.0,2,115809,115809,0
6.0,12.0,2,115809,115809,0
6.0,12.0,2,115809,115809,0
6.0,12.0,2,81520,81520,0
11.0,6.0,2,81520,81520,0
11.0,6.0,2,81520,81520,0
11.0,6.0,2,81520,81520,0
11.0,6.0,2,94683,94683,0
11.0,5.0,2,94683,94683,0
11.0,5.0,2,94683,94683,0
11.0,5.0,2,94683,94683,0
11.0,5.0,2,68563,68563,0
5.0,12.0,2,68563,68563,0
5.0,12.0,2,68563,68563,0
5.0,12.0,2,68563,68563,0
5.0,12.0,2,72543,72543,0
6.0,12.0,2,72543,72543,0
6.0,12.0,2,72543,72543,0
6.0,12.0,2,72543,72543,0
6.0,12.0,2,52787,52787,0
11.0,6.0,2,52787,52787,0
11.0,6.0,2,52787,52787,0
11.0,6.0,2,52787,52787,0
11.0,6.0,2,65252,65252,1
6.0,12.0,2,65252,65252,1
6.0,12.0,2,65252,65252,1
6.0,12.0,2,65252,65252,1
11.0,6.0,2,32575,32575,1
11.0,6.0,2,32575,32575,1
11.0,6.0,2,32575,32575,1
5.0,12.0,2,32575,32575,1
5.0,12.0,2,34778,34778,1
5.0,12.0,2,34778,34778,1
5.0,12.0,2,34778,34778,1
11.0,5.0,2,34778,34778,1
11.0,5.0,2,17918,17918,1
11.0,5.0,2,17918,17918,1
11.0,5.0,2,17918,17918,1
6.0,12.0,2,17918,17918,1
6.0,12.0,2,32402,32402,1
6.0,12.0,2,32402,32402,1
6.0,12.0,2,32402,32402,1
11.0,6.0,2,32402,32402,1
11.0,6.0,2,30834,30834,1
11.0,6.0,2,30834,30834,1
11.0,6.0,2,30834,30834,1
11.0,10.0,2,30834,30834,1
11.0,10.0,2,17664,17664,1
11.0,10.0,2,17664,17664,1
10.0,12.0,2,17664,17664,1
10.0,12.0,2,17664,17664,1
10.0,12.0,2,16596,16596,1
11.0,6.0,2,16596,16596,1
11.0,6.0,2,16596,16596,1
11.0,6.0,2,16596,16596,1
11.0,10.0,2,128908,128908,0
11.0,10.0,2,128908,128908,0
11.0,10.0,2,128908,128908,0
11.0,10.0,2,128908,128908,0
10.0,12.0,2,90883,90883,0
10.0,12.0,2,90883,90883,0
10.0,12.0,2,90883,90883,0
10.0,12.0,2,90883,90883,0
11.0,5.0,2,107745,107745,0
11.0,5.0,2,107745,107745,0
11.0,5.0,2,107745,107745,0
11.0,5.0,2,107745,107745,0
5.0,12.0,2,77894,77894,0
5.0,12.0,2,77894,77894,0
5.0,12.0,2,77894,77894,0
5.0,12.0,2,77894,77894,0
11.0,6.0,2,85634,85634,0
11.0,6.0,2,85634,85634,0
11.0,6.0,2,85634,85634,0
11.0,6.0,2,85634,85634,0
6.0,12.0,2,62147,62147,0
6.0,12.0,2,62147,62147,0
6.0,12.0,2,62147,62147,0
6.0,12.0,2,62147,62147,0
11.0,5.0,2,82349,82349,1
11.0,5.0,2,82349,82349,1
11.0,5.0,2,82349,82349,1
11.0,5.0,2,82349,82349,1
5.0,12.0,2,41123,41123,1
5.0,12.0,2,41123,41123,1
5.0,12.0,2,41123,41123,1
5.0,12.0,2,41123,41123,1
6.0,12.0,2,51789,51789,1
6.0,12.0,2,51789,51789,1
6.0,12.0,2,51789,51789,1
6.0,12.0,2,51789,51789,1
11.0,6.0,2,26423,26423,1
11.0,6.0,2,26423,26423,1
11.0,6.0,2,26423,26423,1
11.0,6.0,2,26423,26423,1
11.0,5.0,2,26168,26168,1
11.0,5.0,2,26168,26168,1
11.0,5.0,2,26168,26168,1
11.0,5.0,2,23918,23918,1
5.0,12.0,2,23918,23918,1
5.0,12.0,2,23918,23918,1
5.0,12.0,2,40950,40950,1
5.0,12.0,2,40950,40950,1
6.0,12.0,2,40950,40950,1
6.0,12.0,2,40950,40950,1
6.0,12.0,2,39383,39383,1
6.0,12.0,2,39383,39383,1
11.0,6.0,2,39383,39383,1
11.0,6.0,2,39383,39383,1
11.0,6.0,2,26169,26169,1
11.0,6.0,2,26169,26169,1
11.0,10.0,2,26169,26169,1
11.0,10.0,2,26169,26169,1
11.0,10.0,2,25102,25102,1
10.0,12.0,2,25102,25102,1
10.0,12.0,2,25102,25102,1
10.0,12.0,2,25102,25102,1
11.0,6.0,2,128908,128908,0
11.0,6.0,2,128908,128908,0
11.0,6.0,2,128908,128908,0
11.0,5.0,2,90883,90883,0
11.0,5.0,2,90883,90883,0
11.0,5.0,2,90883,90883,0
11.0,5.0,2,85634,85634,0
5.0,12.0,2,85634,85634,0
5.0,12.0,2,85634,85634,0
5.0,12.0,2,62147,62147,0
5.0,12.0,2,62147,62147,0
6.0,12.0,2,62147,62147,0
6.0,12.0,2,26427,26427,1
6.0,12.0,2,26427,26427,1
6.0,12.0,2,26427,26427,1
11.0,6.0,2,107745,107745,0
11.0,6.0,2,107745,107745,0
11.0,6.0,2,107745,107745,0
11.0,6.0,2,107745,107745,0
6.0,12.0,2,77894,77894,0
6.0,12.0,2,77894,77894,0
6.0,12.0,2,77894,77894,0
11.0,6.0,2,77894,77894,0
11.0,6.0,2,82451,82451,1
11.0,6.0,2,82451,82451,1
5.0,12.0,2,82451,82451,1
5.0,12.0,2,82451,82451,1
5.0,12.0,2,41009,41009,1
5.0,12.0,2,41009,41009,1
11.0,5.0,2,41009,41009,1
11.0,5.0,2,41009,41009,1
11.0,5.0,2,26227,26227,1
11.0,5.0,2,26227,26227,1
6.0,12.0,2,26227,26227,1
6.0,12.0,2,26227,26227,1
6.0,12.0,2,25126,25126,1
6.0,12.0,2,25126,25126,1
11.0,6.0,2,25126,25126,1
11.0,6.0,2,25126,25126,1
11.0,6.0,2,107745,107745,0
11.0,6.0,2,107745,107745,0
11.0,5.0,2,107745,107745,0
11.0,5.0,2,107745,107745,0
11.0,5.0,2,77894,77894,0
11.0,5.0,2,77894,77894,0
5.0,12.0,2,77894,77894,0
5.0,12.0,2,77894,77894,0
5.0,12.0,2,82407,82407,1
5.0,12.0,2,82407,82407,1
6.0,12.0,2,82407,82407,1
6.0,12.0,2,82407,82407,1
6.0,12.0,2,41022,41022,1
6.0,12.0,2,41022,41022,1
11.0,6.0,2,41022,41022,1
11.0,6.0,2,41022,41022,1
11.0,6.0,2,26360,26360,1
11.0,6.0,2,26360,26360,1
11.0,5.0,2,26360,26360,1
11.0,5.0,2,26360,26360,1
11.0,5.0,2,25053,25053,1
11.0,5.0,2,25053,25053,1
5.0,12.0,2,25053,25053,1
5.0,12.0,2,25053,25053,1
5.0,12.0,2,107745,107745,0
5.0,12.0,2,107745,107745,0
6.0,12.0,2,107745,107745,0
6.0,12.0,2,107745,107745,0
6.0,12.0,2,77894,77894,0
6.0,12.0,2,77894,77894,0
11.0,6.0,2,77894,77894,0
11.0,6.0,2,77894,77894,0
11.0,6.0,2,82437,82437,1
11.0,6.0,2,82437,82437,1
11.0,10.0,2,82437,82437,1
11.0,10.0,2,82437,82437,1
11.0,10.0,2,41038,41038,1
11.0,10.0,2,41038,41038,1
10.0,12.0,2,41038,41038,1
10.0,12.0,2,41038,41038,1
10.0,12.0,2,26271,26271,1
10.0,12.0,2,26271,26271,1
11.0,5.0,2,26271,26271,1
11.0,5.0,2,26271,26271,1
11.0,5.0,2,25074,25074,1
11.0,5.0,2,25074,25074,1
5.0,12.0,2,25074,25074,1
5.0,12.0,2,25074,25074,1
5.0,12.0,2,107745,107745,0
5.0,12.0,2,107745,107745,0
11.0,6.0,2,107745,107745,0
11.0,6.0,2,107745,107745,0
11.0,6.0,2,77894,77894,0
11.0,6.0,2,77894,77894,0
6.0,12.0,2,77894,77894,0
6.0,12.0,2,77894,77894,0
6.0,12.0,2,82446,82446,1
6.0,12.0,2,82446,82446,1
11.0,5.0,2,82446,82446,1
11.0,5.0,2,82446,82446,1
11.0,5.0,2,41005,41005,1
11.0,5.0,2,41005,41005,1
5.0,12.0,2,41005,41005,1
5.0,12.0,2,41005,41005,1
5.0,12.0,2,26191,26191,1
5.0,12.0,2,26191,26191,1
6.0,12.0,2,26191,26191,1
6.0,12.0,2,26191,26191,1
6.0,12.0,2,25111,25111,1
